,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,O_long,O_lat,D_long,D_lat
788,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,-1.901312107324339,43.30091877563489,-2.033693,43.256347
789,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,-1.799085280475998,43.34849213295715,-2.033693,43.256347
790,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-1.9140042487935478,43.306942706284595,-2.033693,43.256347
791,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,16:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,23828.42,-1.7709609529109172,43.33485419226496,-2.033693,43.256347
792,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,06:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,22139.35,-1.9035033256745342,43.310826457322435,-2.033693,43.256347
793,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,17:00,22,Errenteria,2,3,1,Otros hogares sin niños,2,3,1,1,2021,23969.435,-2.0315976339695063,43.2552863373024,-2.033693,43.256347
794,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,15:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,20413.445,-1.9776444860661329,43.32177179615023,-2.033693,43.256347
795,Donostialdea,Donostialdea,Errenteria,Lasarte-Oria,Coche conductor,14:30,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,27889.61,-1.9095746557763533,43.31002229032586,-2.033693,43.256347
796,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,07:30,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,-1.8952049415316752,43.30084487333148,-2.033693,43.256347
797,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,15:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,-1.789826645063637,43.34046710329342,-2.033693,43.256347
798,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.4244279891677736,43.122142426257675,-2.033693,43.256347
799,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,19:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,-2.0136892882588655,43.31347082722248,-2.033693,43.256347
800,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Autobús interurbano,08:40,22,Hernani,2,2,1,2 adultos con niño(s),2,5,1,1,2021,20589.35,-1.9778502579925836,43.26607680015373,-2.033693,43.256347
801,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,16:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,26144.61,-1.9806822286177017,43.318782256393746,-2.033693,43.256347
802,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Coche conductor,15:00,99,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,26787.11,-1.8603715327237713,43.32402949821277,-2.033693,43.256347
803,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,-2.0031944405850783,43.31551591101756,-2.033693,43.256347
804,Goierri                              ,Donostialdea,Zumarraga,Donostia/San Sebastian,Coche conductor,19:30,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,23828.42,-2.316473303753512,43.089247733311346,-2.033693,43.256347
805,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,07:55,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,23077.76,-1.9189378742493282,43.31838775830969,-2.033693,43.256347
806,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,17:00,22,Pasaia,2,2,2,2 adultos con niño(s),1,5,1,1,2021,27334.709999999995,-1.944728995951136,43.29915980190724,-2.033693,43.256347
807,Goierri                              ,Donostialdea,Beasain,Donostia/San Sebastian,Coche conductor,16:00,22,Donostia/San Sebastian,1,3,1,2 adultos,2,6,1,1,2021,26537.96,-2.202043415628186,43.046807590000455,-2.033693,43.256347
808,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,11:15,23,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,-1.9757117333595866,43.323739241102835,-2.033693,43.256347
809,Goierri                              ,Donostialdea,Beasain,Hernani,Coche conductor,05:30,22,Hernani,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26804.31,-2.238648217937771,43.065195567375035,-2.033693,43.256347
810,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,-1.9697757982505748,43.32401093275517,-2.033693,43.256347
811,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,22:30,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,2,3,1,1,2021,22350.585,-1.9358194408971834,43.32110935183437,-2.033693,43.256347
812,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,13:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,-2.083385912454859,43.27857209567897,-2.033693,43.256347
813,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:20,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,26243.96,-1.96738983324284,43.30365186590873,-2.033693,43.256347
814,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,00:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,2,2021,18861.625,-1.9803835206387905,43.321508946036964,-2.033693,43.256347
815,Debagoiena,Donostialdea,Arrasate/Mondragon,Donostia/San Sebastian,Coche conductor,21:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,27790.76,-2.50700785880858,43.06052081546956,-2.033693,43.256347
816,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,15:30,22,Urnieta,1,3,1,2 adultos,2,4,1,1,2021,26245.61,-1.9742294481921667,43.30587617728248,-2.033693,43.256347
817,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,3,Otros hogares con niños,1,3,1,1,2021,22045.635,-1.9756381549760598,43.32316101464434,-2.033693,43.256347
818,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,18:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23648.77,-2.1646341881734323,43.2814979668339,-2.033693,43.256347
819,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,20:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,-2.0187201626143216,43.27348878970517,-2.033693,43.256347
820,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,12:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,-1.9113091101474244,43.30658092037711,-2.033693,43.256347
821,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4008828211628295,42.97959784610896,-2.033693,43.256347
822,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Coche pasajero,07:50,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,-2.0203966744206734,43.2695943051941,-2.033693,43.256347
823,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,07:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,-1.8009770251512696,43.34256355621572,-2.033693,43.256347
824,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,13:00,22,Donostia/San Sebastian,1,3,2,2 adultos,1,6,1,1,2021,28637.91,-1.9677396327740195,43.257758838754384,-2.033693,43.256347
825,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-1.8948991876766381,43.313091036434066,-2.033693,43.256347
826,Donostialdea,Donostialdea,Usurbil,Lezo,Coche conductor,06:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,26126.91,-2.02445802930911,43.273766816041935,-2.033693,43.256347
827,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:45,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,23833.76,-1.9426525785670694,43.3022288348938,-2.033693,43.256347
828,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,07:30,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,-1.9055706261182601,43.31423101837247,-2.033693,43.256347
829,Goierri                              ,Donostialdea,Ordizia,Lasarte-Oria,Coche conductor,18:00,99,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23615.67,-2.1855687958995893,43.053250170199185,-2.033693,43.256347
830,Donostialdea,Donostialdea,Pasaia,Oiartzun,Autobús interurbano,06:30,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,2,2021,23269.735,-1.9191141248576775,43.32534567523561,-2.033693,43.256347
831,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,17:00,22,Hernani,2,2,1,2 adultos con niño(s),1,4,1,1,2021,24011.46,-2.010150349296384,43.27877312623489,-2.033693,43.256347
832,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:45,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,24830.41,-2.005376233287051,43.31243094678279,-2.033693,43.256347
833,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,07:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,-1.9358194408971834,43.32110935183437,-2.033693,43.256347
834,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,99,Errenteria,1,3,1,1 adulto con niño(s),1,4,1,1,2021,21880.120000000003,-1.8933962655510543,43.31113930411323,-2.033693,43.256347
835,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,13:00,22,Hernani,1,2,1,Hogar de una persona,2,5,1,1,2021,22911.92,-1.9247607847201136,43.21589514713669,-2.033693,43.256347
836,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,19:30,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,-1.911420802352638,43.31654369515127,-2.033693,43.256347
837,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,24675.31,-1.9012272768935257,43.312395584636455,-2.033693,43.256347
838,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,18:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,22264.870000000003,-1.9917494001749523,43.241382560051846,-2.033693,43.256347
839,Debagoiena,Donostialdea,Arrasate/Mondragon,Donostia/San Sebastian,Coche conductor,22:10,22,Donostia/San Sebastian,1,3,1,2 adultos,2,6,1,1,2021,24170.81,-2.5126947235940253,43.06722633998341,-2.033693,43.256347
840,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,21:40,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,27588.86,-1.8409860669852018,43.28489387980859,-2.033693,43.256347
841,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,-1.9766575903525914,43.26601295870875,-2.033693,43.256347
842,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,04:30,23,Pasaia,2,2,1,Otros hogares sin niños,1,5,1,1,2021,22462.65,-1.9181488511729639,43.32061297640593,-2.033693,43.256347
843,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Moto,17:30,99,,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24596.86,-2.023102672560997,43.27224433723861,-2.033693,43.256347
844,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,16:20,22,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,-2.0209350935856265,43.271396931865155,-2.033693,43.256347
845,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,12:00,99,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,24419.96,-1.9971300158271272,43.2853841229435,-2.033693,43.256347
846,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,2,4,1,1,2021,23412.41,-1.7960030189207694,43.37041815386635,-2.033693,43.256347
847,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,07:30,22,Urnieta,2,3,1,Otros hogares sin niños,1,6,1,1,2021,27668.86,-1.9912211129588273,43.25058518382055,-2.033693,43.256347
848,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,15:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,23351.76,-1.805401720488634,43.33481556183943,-2.033693,43.256347
849,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4349648813171587,43.05443547827392,-2.033693,43.256347
850,Goierri                              ,Donostialdea,Ordizia,Donostia/San Sebastian,RENFE,18:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,21665.65,-2.1855687958995893,43.053250170199185,-2.033693,43.256347
851,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:00,21,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,-1.9925514299708609,43.27723319511984,-2.033693,43.256347
852,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:15,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,-1.9662260351074683,43.25592578422938,-2.033693,43.256347
853,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,06:15,22,Hernani,2,2,1,2 adultos con niño(s),1,4,1,1,2021,24011.46,-1.9725546455312188,43.26561659563959,-2.033693,43.256347
854,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Coche conductor,18:45,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,23927.270000000004,-2.020378847894137,43.27348137639827,-2.033693,43.256347
855,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,16:00,22,Donostia/San Sebastian,2,3,3,2 adultos con niño(s),1,5,1,1,2021,28185.41,-2.020378847894137,43.27348137639827,-2.033693,43.256347
856,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Coche pasajero,07:50,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,-2.0132678683328926,43.27027847894555,-2.033693,43.256347
857,Donostialdea,Donostialdea,Usurbil,Andoain,Coche conductor,10:30,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,-2.0491078868043857,43.26608886460872,-2.033693,43.256347
858,Goierri                              ,Donostialdea,Beasain,Lasarte-Oria,Coche conductor,15:00,99,Beasain,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23958.56,-2.209558430590137,43.04371482063349,-2.033693,43.256347
859,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,10:20,22,Irun,2,3,2,Otros hogares sin niños,1,5,1,1,2021,27890.81,-1.783691101365091,43.33679797669271,-2.033693,43.256347
860,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,21:40,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,27588.86,-1.8718333110463428,43.30614881468044,-2.033693,43.256347
861,Donostialdea,Donostialdea,Usurbil,Lezo,Coche pasajero,13:45,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,23323.32,-2.02445802930911,43.273766816041935,-2.033693,43.256347
862,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,21:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,23759.76,-1.8940227598289827,43.32067450296487,-2.033693,43.256347
863,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,07:30,22,Lasarte-Oria,2,2,1,1 adulto con niño(s),2,3,1,1,2021,20949.535000000003,-2.0173451218490945,43.25864980716252,-2.033693,43.256347
864,Debabarrena,Donostialdea,Elgoibar,Hernani,Coche conductor,16:30,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25238.16,-2.405631119498095,43.216622855891394,-2.033693,43.256347
865,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,21:30,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,-1.9181488511729639,43.32061297640593,-2.033693,43.256347
866,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.0686822165130483,43.275707037520355,-2.033693,43.256347
867,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,21408.3,-1.7873322481826621,43.33678322586133,-2.033693,43.256347
868,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,12:40,22,Irun,1,1,1,2 adultos,1,5,1,1,2021,25930.01,-1.7854363813257772,43.338958440926895,-2.033693,43.256347
869,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,-1.9920449872321953,43.30790301943181,-2.033693,43.256347
870,Donostialdea,Donostialdea,Usurbil,Andoain,Coche conductor,10:30,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,-2.054769037157162,43.273244001279885,-2.033693,43.256347
871,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,EUSKOTREN,09:00,22,Zarautz,2,3,1,Otros hogares sin niños,2,3,1,1,2021,22253.085,-2.1783149673677724,43.28518836517803,-2.033693,43.256347
872,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche pasajero,09:30,99,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,-2.0191567506797115,43.27067333712779,-2.033693,43.256347
873,Debabarrena,Donostialdea,Elgoibar,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,29017.46,-2.4066408970533435,43.226961229964424,-2.033693,43.256347
874,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,09:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,-2.0211388059713395,43.26610097006546,-2.033693,43.256347
875,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25210.86,-1.975307595530578,43.319202425284914,-2.033693,43.256347
876,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:55,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,-1.9292279855892909,43.324410027844934,-2.033693,43.256347
877,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25210.86,-1.975307595530578,43.319202425284914,-2.033693,43.256347
878,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,23874.8,-1.8957898882462965,43.296900518562836,-2.033693,43.256347
879,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Andando,04:50,22,Pasaia,1,1,1,2 adultos,1,5,1,2,2021,25799.61,-1.9170325067162988,43.31729875163749,-2.033693,43.256347
880,Donostialdea,Donostialdea,Hernani,Urnieta,Coche conductor,06:50,22,Hernani,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27605.31,-1.9804362917605198,43.260418362556436,-2.033693,43.256347
881,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,06:15,23,Villabona,1,3,1,2 adultos,1,5,1,1,2021,26076.01,-2.0533430470324916,43.189524266361,-2.033693,43.256347
882,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:45,22,Errenteria,1,2,1,Hogar de una persona,1,4,1,1,2021,24830.41,-2.008393138566971,43.30861591742308,-2.033693,43.256347
883,Donostialdea,Donostialdea,Oiartzun,Errenteria,Autobús interurbano,15:10,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,-1.857632435544816,43.318776425190855,-2.033693,43.256347
884,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,06:00,22,Donostia/San Sebastian,2,2,3,Otros hogares con niños,1,4,1,1,2021,22824.77,-2.006222042057792,43.31011301985109,-2.033693,43.256347
885,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,11:15,23,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,-2.019291521370747,43.30694582817742,-2.033693,43.256347
886,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,10:15,99,Azpeitia,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25600.56,-2.266722382630209,43.18132360004321,-2.033693,43.256347
887,Donostialdea,Donostialdea,Lezo,Errenteria,Moto,16:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,23843.26,-1.8603715327237713,43.32402949821277,-2.033693,43.256347
888,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:15,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,-1.986740030463351,43.275950905336245,-2.033693,43.256347
889,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,25010.085,-1.7882923011866472,43.347005019229215,-2.033693,43.256347
