stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
101113-345,,Larreaundi,43.333447,-1.789493,9.0,,0,,,,0,,
101113-7074,,Urdanibia Plaza,43.337066,-1.786041,9.0,,0,,,,0,,
101113-31,,Kaputxinoak,43.317446,-1.911258,1.0,,0,,,,0,,
101113-216,,Nafarroa Hirib. 75,43.314823,-1.902561,1.0,,0,,,,0,,
101113-34,,Gamon Zumardia,43.312579,-1.896695,1.0,,0,,,,0,,
101113-37,,Nafarroa Hiribidea,43.310508,-1.889322,1.0,,0,,,,0,,
101113-112,,Lartzabal,43.310431,-1.884157,1.0,,0,,,,0,,
101113-38,,Lintzirin Pol,43.314469,-1.875389,1.0,,0,,,,0,,
101113-83,,Lanbarren Pol.,43.319599,-1.867796,1.0,,0,,,,0,,
101113-42,,Gaintxurizketa Gaina,43.330079,-1.848767,9.0,,0,,,,0,,
101113-43,,Letxumborro 59,43.330034,-1.823136,9.0,,0,,,,0,,
101113-4072,,Aldabe Mendia K.13,43.33963,-1.8107,9.0,,0,,,,0,,
101113-4068,,Zubieta 16 - Gibeleta,43.344226,-1.804997,9.0,,0,,,,0,,
101113-4725,,Madalengain,43.36808,-1.795717,9.0,,0,,,,0,,
101113-4729,,Sokoa,43.371837,-1.796765,9.0,,0,,,,0,,
101113-58,,N-638 - Amute,43.351325,-1.798454,9.0,,0,,,,0,,
101113-89,,Elizatxo Hirib. 14 - La Salle,43.335295,-1.799066,9.0,,0,,,,0,,
101113-5978,,Elizatxo Hiribidea 36 - Oinaurre,43.332724,-1.805506,9.0,,0,,,,0,,
101113-5973,,Elizatxo Hiribidea 54,43.331483,-1.810008,9.0,,0,,,,0,,
101113-86,,Elizatxo Hiribidea 62- Bentak,43.330874,-1.815485,9.0,,0,,,,0,,
101113-85,,Letxunborro 59 - Suhiltzaileak,43.33019,-1.823392,9.0,,0,,,,0,,
101113-84,,Gaintxurizketa Gaina,43.329979,-1.850495,1.0,,0,,,,0,,
101113-39,,Lanbarren Pol.,43.320645,-1.867086,1.0,,0,,,,0,,
101113-82,,Gi-636 - Lintzirin,43.313488,-1.877232,1.0,,0,,,,0,,
101113-349,,Miramon Pasealekua -poliklinika Ii,43.290263,-1.97981,1.0,,0,,,,0,,
101113-1781,,Begiristain Doktorea 121 - Onkologikoa,43.291657,-1.973537,1.0,,0,,,,0,,
101113-350,,Begiristain Doktorea 115 - Ospitalea,43.292791,-1.970473,1.0,,0,,,,0,,
101113-714,,Zorroaga 39 - Illunbe,43.300917,-1.967994,1.0,,0,,,,0,,
101113-258,,Toribio Altzaga Kalea - Arcco,43.305011,-1.973608,1.0,,0,,,,0,,
101113-736,,Barcelona Hiribidea 28,43.311126,-1.971779,1.0,,0,,,,0,,
101113-7250,,Molinao,43.315594,-1.916322,1.0,,0,,,,0,,
101113-824,,Kiroldegia,43.318941,-1.899996,1.0,,0,,,,0,,
101113-147,,Jaizkibel Etorb. - Ijurko,43.321446,-1.897435,1.0,,0,,,,0,,
101113-4104,,San Roque,43.324251,-1.914824,1.0,,0,,,,0,,
101113-817,,Juan Xxiii - Frontoia,43.323602,-1.914798,1.0,,0,,,,0,,
101113-202,,Tolosa Hiribidea - Amerika Plaza,43.302351,-2.003736,1.0,,0,,,,0,,
101113-377,,Tolosa Hiribidea - Lorea,43.305021,-2.006343,1.0,,0,,,,0,,
101113-203,,Tolosa Hiribidea 77 - Unibertsitateak,43.307182,-2.008416,1.0,,0,,,,0,,
101113-4038,,Tolosa Hiribidea 13 - Magisteritza,43.312275,-2.00699,1.0,,0,,,,0,,
101113-380,,Zumalakarregi Hiribidea 11 - Esklabak,43.314806,-2.001929,1.0,,0,,,,0,,
101113-51,,Aeropuerto San Sebastian,43.35696,-1.793197,9.0,,0,,,,0,,
101113-5674,,"Jaitzubia - Bidasoa Ospitalea, Donostirantz",43.34431,-1.816531,9.0,,0,,,,0,,
101113-1727,,Okendo Kalea 16,43.321826,-1.98107,1.0,,0,,,,0,,
101113-4051,,Alto De Miracruz,43.321238,-1.94989,1.0,,0,,,,0,,
101113-159,,Jose Elosegi 102 - Contadores,43.321174,-1.944934,1.0,,0,,,,0,,
101113-160,,Bidebieta,43.32191,-1.939827,1.0,,0,,,,0,,
101113-162,,Euskadi Etorbidea 3,43.322343,-1.936996,1.0,,0,,,,0,,
101113-163,,Euskadi Etorbidea-azoka,43.322824,-1.933485,1.0,,0,,,,0,,
101113-164,,Gudarien Plaza,43.323062,-1.930113,1.0,,0,,,,0,,
101113-1708,,Esnabide Kalea 6,43.32488,-1.92611,1.0,,0,,,,0,,
101113-4302,,Elizatxo 11,43.336292,-1.79632,9.0,,0,,,,0,,
101113-47,,Luis Mariano,43.339436,-1.794679,9.0,,0,,,,0,,
101113-53,,Sabin Arana - Ama Guadalupekoa Ikastetxea,43.365568,-1.792335,9.0,,0,,,,0,,
101113-1717,,Plaza Urbia 1,43.311521,-1.905666,1.0,,0,,,,0,,
101113-1718,,Morrongilleta 22,43.311771,-1.902616,1.0,,0,,,,0,,
101113-185,,Pontika,43.309326,-1.903918,1.0,,0,,,,0,,
101113-16,,Beraun Kalea 15,43.309335,-1.908628,1.0,,0,,,,0,,
101113-833,,Avda. Galtzaraborda 53,43.311318,-1.911712,1.0,,0,,,,0,,
101113-189,,Galtzaraborda Anbulategia,43.313521,-1.911439,1.0,,0,,,,0,,
101113-191,,Alaberga - TelefÃ³nica,43.31491,-1.907887,1.0,,0,,,,0,,
101113-192,,Versalles Dorrea,43.317732,-1.908182,1.0,,0,,,,0,,
101113-193,,Sorgintxulo 11,43.316376,-1.90955,1.0,,0,,,,0,,
101113-818,,Lezo Bidea - Meipi,43.322705,-1.912286,1.0,,0,,,,0,,
101113-151,,Lezo Erdia,43.321541,-1.897902,1.0,,0,,,,0,,
101113-819,,Kiroldegia,43.318994,-1.899896,1.0,,0,,,,0,,
101113-2126,,"Jaitzubia - Bidasoa Ospitalea, Hondarribirantz",43.344094,-1.81656,9.0,,0,,,,0,,
101113-169,,Gudarien Plaza,43.323174,-1.930518,1.0,,0,,,,0,,
101113-170,,Euskadi Etorbidea 25,43.32293,-1.933335,1.0,,0,,,,0,,
101113-171,,Euskadi Etorbidea 1,43.322439,-1.936636,1.0,,0,,,,0,,
101113-172,,Bidebieta,43.322055,-1.939948,1.0,,0,,,,0,,
101113-173,,Jose Elosegi 283- Contadores,43.321383,-1.945103,1.0,,0,,,,0,,
101113-846,,Colon Pasealekua 13 - Gros,43.323024,-1.977091,1.0,,0,,,,0,,
101113-4106,,Aristegi,43.299593,-1.880743,1.0,,0,,,,0,,
101113-116,,Ugaldetxo,43.298502,-1.876066,1.0,,0,,,,0,,
101113-4107,,Rafael Pikabea 37,43.298889,-1.871472,1.0,,0,,,,0,,
101113-4108,,Rotonda Karaez Kalea 20,43.299214,-1.867854,1.0,,0,,,,0,,
101113-4109,,Rafael Pikabea 25,43.299227,-1.86381,1.0,,0,,,,0,,
101113-298,,Zumalakarregi Hiribidea 4,43.315101,-2.001653,1.0,,0,,,,0,,
101113-355,,Tolosa Hiribidea - Zubimusu Parkea,43.312862,-2.006104,1.0,,0,,,,0,,
101113-346,,Tolosa Hiribidea - Magisteritza,43.311295,-2.00925,1.0,,0,,,,0,,
101113-421,,Tolosa Hiribidea 70- Unibertsitatea,43.307049,-2.008727,1.0,,0,,,,0,,
101113-356,,Tolosa Hiribidea 112,43.304908,-2.006814,1.0,,0,,,,0,,
101113-205,,Tolosa Hiribidea 138,43.302238,-2.004219,1.0,,0,,,,0,,
101113-113,,Arragua,43.308791,-1.882152,1.0,,0,,,,0,,
101113-114,,Talaia,43.304276,-1.883603,1.0,,0,,,,0,,
101113-115,,Mamut Merk.gunea,43.302102,-1.882275,1.0,,0,,,,0,,
101113-7000,,R.arrillaga 6,43.324194,-1.929822,1.0,,0,,,,0,,
101113-7001,,Gran Sol 3,43.324932,-1.930685,1.0,,0,,,,0,,
101113-7002,,Borda-enea 2,43.325819,-1.932149,1.0,,0,,,,0,,
101113-7003,,Oiartzun 8,43.324718,-1.933895,1.0,,0,,,,0,,
101113-7004,,Ulia 22,43.325572,-1.937618,1.0,,0,,,,0,,
101113-7005,,Azkuene 35,43.325733,-1.938429,1.0,,0,,,,0,,
101113-7006,,Azkuene Pza.,43.324484,-1.93776,1.0,,0,,,,0,,
101113-630,,Kasares Pas. - Darieta,43.320196,-1.925983,1.0,,0,,,,0,,
101113-631,,Kasares Pas. - Oleta,43.31977,-1.92953,1.0,,0,,,,0,,
101113-632,,Altza Pas. - Sta. Barbara,43.317535,-1.930272,1.0,,0,,,,0,,
101113-633,,Larratxo Pas.- Nerecan,43.316634,-1.934086,1.0,,0,,,,0,,
101113-7013,,Txapinene Kalea 11- San Martzial,43.3141,-1.934661,1.0,,0,,,,0,,
101113-7011,,Lau Haizeta Kalea - Martillun,43.312906,-1.936001,1.0,,0,,,,0,,
101113-827,,LeosiÃ±eta Kalea - Bianka,43.313561,-1.937704,1.0,,0,,,,0,,
101113-4112,,Garbera Merk.gunea,43.308228,-1.948154,1.0,,0,,,,0,,
101113-1702,,Donostia Ibilbidea 38 - Hezegunea,43.283126,-1.949388,1.0,,0,,,,0,,
101113-4479,,Donostia Ibilbidea- Industrialgunea,43.280439,-1.950937,1.0,,0,,,,0,,
101113-4726,,Baserritar Etorb. 64 -talaia,43.371227,-1.799579,9.0,,0,,,,0,,
101113-5971,,Araso Dentro Del PolÃ­gono,43.324759,-1.835534,9.0,,0,,,,0,,
101113-4795,,Urbieta 50,43.314668,-1.98119,1.0,,0,,,,0,,
101113-217,,Mendeurrenaren Plaza - Centenario,43.31267,-1.980299,1.0,,0,,,,0,,
101113-198,,Antso Jakitunaren Hiribidea 26,43.308804,-1.979845,1.0,,0,,,,0,,
101113-218,,Aita Donostia Plaza - Anoeta,43.302992,-1.975381,1.0,,0,,,,0,,
101113-3940,,Begiristain Doktorea 218 - Onkologikoa,43.291553,-1.974081,1.0,,0,,,,0,,
101113-5979,,Monte Aldabe 4,43.338372,-1.810898,9.0,,0,,,,0,,
101113-5975,,Gobaragin Kalea 2,43.333783,-1.807731,9.0,,0,,,,0,,
101113-4070,,Letxunborro Puiana Biribilgunea,43.339826,-1.811338,9.0,,0,,,,0,,
101113-1701,,Donostia Ibilbidea - Lekueder,43.280463,-1.950555,1.0,,0,,,,0,,
101113-4478,,Donostia Ibilbidea - Pelotari Biribilgunea,43.283027,-1.949389,1.0,,0,,,,0,,
101113-7012,,Lau Haizeta Kalea - Martillun,43.313013,-1.935851,1.0,,0,,,,0,,
101113-7014,,Txapinene Kalea 17- San Martzial,43.314143,-1.934438,1.0,,0,,,,0,,
101113-641,,Larratxo Pas. - Nerecan,43.316524,-1.933804,1.0,,0,,,,0,,
101113-642,,Altza Pas. - Sta. Barbara,43.317569,-1.930012,1.0,,0,,,,0,,
101113-646,,Kasares Pas. - Oleta,43.319743,-1.929506,1.0,,0,,,,0,,
101113-647,,Kasares Pas. - Darieta,43.320366,-1.925844,1.0,,0,,,,0,,
101113-152,,Altamira,43.317619,-1.90203,1.0,,0,,,,0,,
101113-4300,,Caserio Mendin,43.303462,-1.874125,1.0,,0,,,,0,,
101113-7015,,Pikabene 2,43.300512,-1.865327,1.0,,0,,,,0,,
101113-1477,,Paseo Colon,43.34015,-1.793283,9.0,,0,,,,0,,
101112-1403,,"Triburcio Anitua, 25",43.181503,-2.486427,8.0,,0,,,,0,,
101112-1408,,Unibertsitatea,43.180165,-2.48816,8.0,,0,,,,0,,
101112-997,,Otaola,43.181475,-2.483141,8.0,,0,,,,0,,
101112-1410,,Polikiroldegia-eibar,43.182365,-2.478839,8.0,,0,,,,0,,
101112-1411,,Ipurua,43.181916,-2.474927,8.0,,0,,,,0,,
101112-1412,,Sostoatarren,43.182188,-2.473635,8.0,,0,,,,0,,
101112-1416,,Ubitxa,43.181384,-2.471794,8.0,,0,,,,0,,
101112-6018,,San Kristobal,43.180718,-2.472495,8.0,,0,,,,0,,
101112-6131,,Ubitxa 2,43.182091,-2.472147,8.0,,0,,,,0,,
101112-850,,Untzaga,43.184046,-2.473039,8.0,,0,,,,0,,
101112-1739,,Bidebarrie,43.185063,-2.468307,8.0,,0,,,,0,,
101112-6019,,Urtzaile,43.185286,-2.465979,8.0,,0,,,,0,,
101112-1419,,AgiÃ±azpi,43.186532,-2.462892,8.0,,0,,,,0,,
101112-1400,,Barrena,43.189175,-2.458168,8.0,,0,,,,0,,
101112-1000,,Azitain,43.189817,-2.454802,8.0,,0,,,,0,,
101112-1658,,Iparraguirre,43.188152,-2.458878,8.0,,0,,,,0,,
101112-6015,,Saratsuegi,43.186057,-2.457506,8.0,,0,,,,0,,
101112-1714,,Debegesa,43.194975,-2.452738,8.0,,0,,,,0,,
101112-2667,,Tekniker,43.196112,-2.451947,8.0,,0,,,,0,,
101112-993,,Azitain,43.189864,-2.455331,8.0,,0,,,,0,,
101112-1421,,Barrena,43.189335,-2.457748,8.0,,0,,,,0,,
101112-851,,Urkizu,43.186947,-2.462962,8.0,,0,,,,0,,
101112-4441,,Errebal,43.185746,-2.467981,8.0,,0,,,,0,,
101112-1401,,Correos-julian Etxebarria,43.186306,-2.470388,8.0,,0,,,,0,,
101112-1124,,"San Juan Kalea, 07",43.185244,-2.472391,8.0,,0,,,,0,,
101112-6078,,Torrekua,43.18455,-2.480285,8.0,,0,,,,0,,
101112-6021,,Wenceslao Orbea,43.186141,-2.481489,8.0,,0,,,,0,,
101112-6130,,Ziriako Agirre 2,43.184523,-2.482217,8.0,,0,,,,0,,
101112-1405,,Asola Igartza,43.183662,-2.482962,8.0,,0,,,,0,,
101112-1402,,"Tiburcio Anitua, 21",43.181932,-2.484773,8.0,,0,,,,0,,
101112-6016,,Izua,43.206871,-2.473903,8.0,,0,,,,0,,
101112-6020,,Usartza,43.208546,-2.468226,8.0,,0,,,,0,,
101112-4740,,Altzaga,43.210948,-2.461878,8.0,,0,,,,0,,
101112-1423,,Krabelin,43.210265,-2.454663,8.0,,0,,,,0,,
101112-1422,,Arrate,43.206038,-2.448085,8.0,,0,,,,0,,
101112-6132,,"Krabelin, 2",43.210209,-2.454374,8.0,,0,,,,0,,
101112-6133,,Usartza 2,43.209139,-2.467815,8.0,,0,,,,0,,
101112-6134,,Izua 2,43.207158,-2.473655,8.0,,0,,,,0,,
101110-4689,,Hilerria,43.07054,-2.492156,7.0,,0,,,,0,,
101110-4666,,Makatzenabarrena,43.069441,-2.485999,7.0,,0,,,,0,,
101110-2095,,Makatzenagoiena,43.069137,-2.484368,7.0,,0,,,,0,,
101110-4667,,Obenerreka 1,43.067599,-2.484811,7.0,,0,,,,0,,
101110-4668,,Santa Marina,43.066796,-2.482484,7.0,,0,,,,0,,
101110-4669,,Galizia,43.068244,-2.480114,7.0,,0,,,,0,,
101110-4670,,Joan Bengoa 1,43.069227,-2.478558,7.0,,0,,,,0,,
101110-4646,,Musakola 1,43.067799,-2.477391,7.0,,0,,,,0,,
101110-4649,,Legarre,43.065575,-2.483268,7.0,,0,,,,0,,
101110-4676,,San Frantzisko 2,43.066948,-2.49027,7.0,,0,,,,0,,
101110-4650,,Maala,43.065786,-2.486128,7.0,,0,,,,0,,
101110-4651,,Garibai 1,43.064758,-2.489796,7.0,,0,,,,0,,
101110-4653,,San AndrÃ©s,43.06146,-2.493336,7.0,,0,,,,0,,
101110-4691,,San Viator Txiki,43.061952,-2.494646,7.0,,0,,,,0,,
101110-4658,,Erguingain A,43.063474,-2.498932,7.0,,0,,,,0,,
101110-4659,,Gorostitza,43.065078,-2.499017,7.0,,0,,,,0,,
101110-4644,,Eroski,43.072141,-2.471888,7.0,,0,,,,0,,
101110-4645,,Kiroldegia,43.069616,-2.476884,7.0,,0,,,,0,,
101110-4647,,Ospitalea 1,43.063766,-2.483492,7.0,,0,,,,0,,
101110-4648,,Elma 1,43.064604,-2.483669,7.0,,0,,,,0,,
101110-4652,,Etxaluze,43.062489,-2.49205,7.0,,0,,,,0,,
101110-3061,,San Josepe,43.058803,-2.49127,7.0,,0,,,,0,,
101110-4654,,Arimazubi 1,43.062747,-2.495364,7.0,,0,,,,0,,
101110-4655,,Uribarri 1,43.06213,-2.500429,7.0,,0,,,,0,,
101110-4656,,Garaia 1,43.062631,-2.503839,7.0,,0,,,,0,,
101110-4657,,Itxaropena,43.062709,-2.501038,7.0,,0,,,,0,,
101110-4976,,Maitena,43.065989,-2.49955,7.0,,0,,,,0,,
101110-4660,,Erguingain B,43.063457,-2.498994,7.0,,0,,,,0,,
101110-4661,,Erguin 1,43.062897,-2.498777,7.0,,0,,,,0,,
101110-4662,,Zarugalde 1,43.063919,-2.495723,7.0,,0,,,,0,,
101110-4663,,Muzibar 1,43.064983,-2.493823,7.0,,0,,,,0,,
101110-4664,,San Frantzisko 1,43.067044,-2.489704,7.0,,0,,,,0,,
101110-4665,,J.l. IÃ±arra 1,43.068419,-2.487015,7.0,,0,,,,0,,
101110-3063,,Altamira,43.068156,-2.48644,7.0,,0,,,,0,,
101110-4680,,Udalpe,43.063211,-2.500494,7.0,,0,,,,0,,
101110-4681,,Garaia 2,43.062723,-2.504207,7.0,,0,,,,0,,
101110-4682,,Uribarri 2,43.062013,-2.500442,7.0,,0,,,,0,,
101110-4683,,Arimazubi 2,43.062612,-2.495402,7.0,,0,,,,0,,
101110-4684,,Garibai 2,43.064604,-2.489736,7.0,,0,,,,0,,
101110-4685,,Elma 2,43.064666,-2.483423,7.0,,0,,,,0,,
101110-4686,,Ospitalea 2,43.063777,-2.483996,7.0,,0,,,,0,,
101110-4687,,Musakola 2,43.067065,-2.478208,7.0,,0,,,,0,,
101110-4688,,San Isidro,43.068442,-2.476194,7.0,,0,,,,0,,
101110-4671,,Joan Bengoa 2,43.069082,-2.478277,7.0,,0,,,,0,,
101110-2100,,Santa Teresa 19,43.069096,-2.479382,7.0,,0,,,,0,,
101110-4672,,Santa Teresa,43.068857,-2.480305,7.0,,0,,,,0,,
101110-4673,,Agarre,43.067345,-2.482332,7.0,,0,,,,0,,
101110-4674,,Obenerreka 2,43.067255,-2.484421,7.0,,0,,,,0,,
101110-4802,,Hondarribia,43.068448,-2.485357,7.0,,0,,,,0,,
101110-4675,,J. L. IÃ±arra 2,43.068798,-2.487233,7.0,,0,,,,0,,
101110-4677,,Muzibar 2,43.065126,-2.493674,7.0,,0,,,,0,,
101110-4678,,Zarugalde 2,43.064099,-2.495635,7.0,,0,,,,0,,
101110-4679,,Erguin 2,43.062852,-2.498777,7.0,,0,,,,0,,
101110-4449,,San Andres,43.060834,-2.492457,7.0,,0,,,,0,,
989-1,,Boulevard 9,43.322473,-1.983021,1.0,,0,,,,0,,
989-2,,Urbieta 12,43.31793,-1.983491,1.0,,0,,,,0,,
989-3,,Urbieta 58,43.314152,-1.980853,1.0,,0,,,,0,,
989-4,,Sancho Sabio 12,43.310076,-1.980157,1.0,,0,,,,0,,
989-5,,S.Sabio 28,43.30801,-1.979748,1.0,,0,,,,0,,
989-6,,Madrid 14,43.3045,-1.976884,1.0,,0,,,,0,,
989-7,,Madrid 28,43.302992,-1.975381,1.0,,0,,,,0,,
989-8,,Toribio Alzaga,43.305056,-1.973657,1.0,,0,,,,0,,
989-9,,La Salle,43.3099,-1.967583,1.0,,0,,,,0,,
989-600,,Urbieta 38,43.316173,-1.982262,1.0,,0,,,,0,,
989-601,,Hipica Cuarteles Loiola,43.306842,-1.965982,1.0,,0,,,,0,,
989-602,,Etxadi Parkea Ii,43.30102,-1.988593,1.0,,0,,,,0,,
989-603,,Elizasu,43.315016,-1.93441,1.0,,0,,,,0,,
989-604,,Txapinene,43.315036,-1.934595,1.0,,0,,,,0,,
989-605,,Atotxa Erreka 62,43.293401,-2.001774,1.0,,0,,,,0,,
989-606,,San Antonio,43.319719,-1.942418,1.0,,0,,,,0,,
989-607,,Luis Pradera 9,43.320875,-1.946727,1.0,,0,,,,0,,
989-608,,Morlans 73,43.305298,-1.988621,1.0,,0,,,,0,,
989-609,,Luis Pradera 1,43.321043,-1.948303,1.0,,0,,,,0,,
989-610,,Morlans Ascensor,43.307814,-1.987063,1.0,,0,,,,0,,
989-611,,Morlans 19,43.308356,-1.984205,1.0,,0,,,,0,,
989-613,,Garbera Ii,43.308156,-1.94813,1.0,,0,,,,0,,
989-500,,Ubarburu 31,43.301232,-1.946203,1.0,,0,,,,0,,
989-501,,Ubarburu 5,43.302339,-1.951991,1.0,,0,,,,0,,
989-503,,Errondo-Podavines,43.302094,-1.97976,1.0,,0,,,,0,,
989-505,,Isturin,43.309623,-1.995109,1.0,,0,,,,0,,
989-507,,Ategorrieta,43.322029,-1.967624,1.0,,0,,,,0,,
989-508,,Plaza San Luis,43.318925,-1.938325,1.0,,0,,,,0,,
989-509,,Mikeletegi 6,43.286935,-1.985301,1.0,,0,,,,0,,
989-510,,Mikeletegi 5,43.287105,-1.985188,1.0,,0,,,,0,,
989-511,,Merkezabal 13,43.302273,-1.986625,1.0,,0,,,,0,,
989-512,,Borroto 20,43.302157,-1.988796,1.0,,0,,,,0,,
989-513,,FrontÃ³n Ategorrieta,43.322464,-1.959908,1.0,,0,,,,0,,
989-514,,Bordatxipi-Lore Toki,43.323801,-1.960404,1.0,,0,,,,0,,
989-515,,Larraga Arbola,43.323642,-1.961726,1.0,,0,,,,0,,
989-516,,Rodil 91,43.324736,-1.963212,1.0,,0,,,,0,,
989-517,,Rodil 69,43.325352,-1.964632,1.0,,0,,,,0,,
989-518,,Rodil 55,43.325651,-1.965861,1.0,,0,,,,0,,
989-519,,Manteo,43.32556,-1.967737,1.0,,0,,,,0,,
989-401,,Matigotxotegi-Parking,43.318247,-1.963594,1.0,,0,,,,0,,
989-522,,F. G. Lorca 6,43.314285,-1.977559,1.0,,0,,,,0,,
989-402,,Barcelona 26,43.311099,-1.971743,1.0,,0,,,,0,,
989-523,,Tolaregoia 2,43.315778,-1.967335,1.0,,0,,,,0,,
989-524,,Garro Zubia,43.317884,-1.946544,1.0,,0,,,,0,,
989-525,,Gregorio OrdoÃ±ez,43.305832,-1.973841,1.0,,0,,,,0,,
989-404,,San Roque 12,43.312191,-1.984092,1.0,,0,,,,0,,
989-405,,Barcelona 10,43.30927,-1.971613,1.0,,0,,,,0,,
989-526,,Zorroagako Gaina 1,43.303202,-1.968756,1.0,,0,,,,0,,
989-527,,Mendigain,43.306043,-1.967204,1.0,,0,,,,0,,
989-528,,Zorroagako Gaina 2,43.302197,-1.968083,1.0,,0,,,,0,,
989-529,,Ospitaleak-LarraÃ±ategi,43.294269,-1.966627,1.0,,0,,,,0,,
989-410,,LeosiÃ±eta,43.312295,-1.937084,1.0,,0,,,,0,,
989-531,,Jai Alai 17,43.320089,-1.96815,1.0,,0,,,,0,,
989-411,,Altzako Anbulatorioa,43.3166,-1.932323,1.0,,0,,,,0,,
989-532,,Tolaregoia 42,43.316203,-1.965552,1.0,,0,,,,0,,
989-533,,Zubiaurre 40,43.320142,-1.95705,1.0,,0,,,,0,,
989-413,,Larratxo 98,43.316589,-1.932114,1.0,,0,,,,0,,
989-534,,Txurkoene 3,43.31738,-1.965323,1.0,,0,,,,0,,
989-535,,Virgen del Carmen 46,43.318287,-1.968045,1.0,,0,,,,0,,
989-536,,Errondo 3,43.310573,-1.98132,1.0,,0,,,,0,,
989-537,,LeosiÃ±eta Ii,43.312048,-1.936706,1.0,,0,,,,0,,
989-416,,Urgull-Cementerio Ingleses,43.325294,-1.990398,1.0,,0,,,,0,,
989-417,,Errondo Anoeta,43.302163,-1.975345,1.0,,0,,,,0,,
989-538,,Pasai San Pedro 49,43.322431,-1.937685,1.0,,0,,,,0,,
989-539,,Pasai San Pedro 25,43.322055,-1.939936,1.0,,0,,,,0,,
989-418,,Zorroaga-Anoeta,43.303332,-1.973106,1.0,,0,,,,0,,
989-540,,Larratxo 11,43.31645,-1.939503,1.0,,0,,,,0,,
989-541,,Larratxo 20,43.314381,-1.939675,1.0,,0,,,,0,,
989-420,,Errondo -J.M. Salaberria,43.302607,-1.980701,1.0,,0,,,,0,,
989-300,,Duque de Baena,43.313057,-1.996545,1.0,,0,,,,0,,
989-421,,Zubiaurre Puente,43.319898,-1.952022,1.0,,0,,,,0,,
989-542,,Eskalantegi 15,43.318035,-1.919263,1.0,,0,,,,0,,
989-301,,Sanserreka,43.311337,-1.993466,1.0,,0,,,,0,,
989-543,,Eskalantegi 58,43.315887,-1.918771,1.0,,0,,,,0,,
989-302,,Sanserreka-Polikiroldegia,43.30934,-1.993622,1.0,,0,,,,0,,
989-423,,Katalina Eleizegi 1,43.306322,-1.987396,1.0,,0,,,,0,,
989-544,,Molinao Plaza Ii,43.312783,-1.920922,1.0,,0,,,,0,,
989-424,,Oriamendi 112,43.287038,-1.98774,1.0,,0,,,,0,,
989-545,,Darieta 141,43.317575,-1.921072,1.0,,0,,,,0,,
989-303,,Rio Deba Ibaia 2,43.316738,-1.969033,1.0,,0,,,,0,,
989-425,,Mikeletegi 12,43.288076,-1.98193,1.0,,0,,,,0,,
989-304,,Melodi P. Baroja,43.307866,-1.990859,1.0,,0,,,,0,,
989-546,,Darieta 13,43.319408,-1.922568,1.0,,0,,,,0,,
989-426,,Poliklinika Ii,43.290245,-1.979761,1.0,,0,,,,0,,
989-305,,Gipuzkoa Pza 2,43.321516,-1.982666,1.0,,0,,,,0,,
989-547,,Darieta Polideportivo,43.318706,-1.92649,1.0,,0,,,,0,,
989-427,,Poliklinika I,43.290626,-1.9801,1.0,,0,,,,0,,
989-306,,Lazkano 3,43.310793,-1.988937,1.0,,0,,,,0,,
989-548,,Txingurri 29,43.316332,-1.941306,1.0,,0,,,,0,,
989-307,,Izaburu,43.309671,-1.991397,1.0,,0,,,,0,,
989-428,,Intxaurdegi,43.287219,-1.987848,1.0,,0,,,,0,,
989-549,,Txingurri 7,43.318109,-1.938759,1.0,,0,,,,0,,
989-429,,Katxola,43.291323,-1.990702,1.0,,0,,,,0,,
989-308,,Matia Zentroa,43.30393,-2.001047,1.0,,0,,,,0,,
989-309,,Lugaritz 27,43.302852,-1.999302,1.0,,0,,,,0,,
989-550,,Pasai San Pedro-Bidebieta,43.321901,-1.939815,1.0,,0,,,,0,,
989-430,,Oriamendi,43.29953,-1.99117,1.0,,0,,,,0,,
989-551,,Euskadi Etorbidea 5,43.322318,-1.93723,1.0,,0,,,,0,,
989-310,,Lugaritz Euskotren Ii,43.302163,-2.001816,1.0,,0,,,,0,,
989-431,,Gurutze Alde Ii,43.306765,-1.999805,1.0,,0,,,,0,,
989-552,,Azkuene 35,43.325805,-1.938465,1.0,,0,,,,0,,
989-432,,Aiete 93,43.301972,-1.990328,1.0,,0,,,,0,,
989-311,,Uniber T.70 Ii,43.307041,-2.008789,1.0,,0,,,,0,,
989-553,,Azkuene Plaza,43.324475,-1.937748,1.0,,0,,,,0,,
989-554,,Marrus,43.30683,-1.94295,1.0,,0,,,,0,,
989-433,,Lugaritz - Eusko Tren,43.302169,-2.001483,1.0,,0,,,,0,,
989-313,,Lugaritz-Geriatrico,43.302689,-1.999193,1.0,,0,,,,0,,
989-434,,Oriamendi Etxadi,43.3025,-1.990961,1.0,,0,,,,0,,
989-555,,Zorroagako Gaina 76,43.298557,-1.965913,1.0,,0,,,,0,,
989-435,,Oriamendi 20,43.29883,-1.991453,1.0,,0,,,,0,,
989-314,,Lazkano,43.309354,-1.990157,1.0,,0,,,,0,,
989-556,,Zorroagako Gaina 134,43.294695,-1.964955,1.0,,0,,,,0,,
989-315,,Melodi Pb.55,43.308297,-1.991728,1.0,,0,,,,0,,
989-436,,Oriamendi 68,43.29313,-1.991387,1.0,,0,,,,0,,
989-557,,Illarra,43.303527,-2.018968,1.0,,0,,,,0,,
